"# 文本key","文本value"
"string","string"
"ae01aad4a607e5b6b3edd1e6aa4bbdff","Your parents are right, we're not really a match."
"d53bc00c9e8a324436a819fbc66583a3","Life's full of dreams, each with its own journey."
"a9b070a0b0e7632375ba6c71942afa64","Agree to end the relationship"
"0fe93793485cfcf10556af762fc36c0a","Please don't... I beg you... I don't want to be separated from you!"
"abb772d2e5be2d0af666fcb5f6719268","Tell her we should temporarily part ways."
"c323011e6325ed8ac3ab9f4bcfcbcc4e","In that case, I'll always be waiting for you."
"f302456e4f8d338b69b3dafbe2350b99","{0}{1}'s parents disapprove of me, so I'm temporarily leaving to avoid any trouble for {0}{1}."
"df5ecf4261c2455cc55290c35c486c6a","Your intimacy relationship has ended"
"a95184b89f3350660acc3042e143c25b","Break up"
"3b5cc56acbb118c5c2d2a65a84c48079","You... You're heartless! I never want to see you again! ! !"
"4aff375639ba1c7df94a734536e3f591","{0}{1}'s parents disapproved of me, causing our breakup, and {0}{1}'s Ailment condition worsened, changing her attitude toward me."
"e22ee44861c6979c4b2f1eba46330abe","Your intimacy relationship has ended. Her Hysteria increased by 50, and Sadness increased by 100."
"3e494c92468d2076f170f86d8e99b5a2","We've found the traitor. Your intel proved invaluable. Thank you. Bamboo Pond owes you a debt of gratitude."
"95f0f41b1acb98bafa08e5acef57e30e","A few days ago, Zhixiangtan has already responded."
"04ce2cfbc708400253072aa91d50ebf2","We've found the traitor. We couldn't have done it without your aid. Thank you. Bamboo Pond owes you a debt of gratitude."
"884355c23517f0d8873a242da2690c49","We've identified the traitor. But because of the false intel you fed us, we missed our first chance at getting them. Bamboo Pond doesn't take to deception kindly. Watch where you tread."
"29bfeab489cae8b9cbb909f8d4ac9ab8","We've identified the traitor. But because we lacked intel, the scoundrel slipped the net. The results may have fallen short, but your faith merits our thanks."
"4f1c4bb1a6067f9957cb46ae5b283495","Let him go! Release my brother! !"
"ef04a883318d525d94400e2471c99b31","In a critical moment, my brother arrived just in time to save me from danger."
"f26f3cc06a9c772125e966bd8a63cacd","You're asking for trouble! Such audacity! !"
"820aa8affbcbf97d77b0785248db983c","In a critical moment, {0}{1} arrived just in time to save me from danger."
"2530fbbc68223defd0be70f7f09eeeef","A carrier pigeon arrives with a letter for you. You recognize the seal - it's a letter from your partner."
"30b7498e396a2321acda1352047cd39e","It's probably about your child. Go ahead and read it."
"919eb7cf8d50c61ae95d81b126a863c7","It's been a while. I hope all is well with you. Our child is in good health. Please rest assured. The little one is vigorous and lively, with great Kungfu potential."
"bd54bf07ee932bd7cc787002d7b1c700","Your child's Vigor has increased."
"81a626425648ec27a485340c48abc437","That's our kid, healthy and well. (Continue reading)"
"92abfb6b55ffbe91b9532578fb2a374a","Our child is well cared for in my charge, you need not worry. If there's any other news, I'll send another letter your way. Safe travels."
"e206bdcbbde43b3a3a5bdd3d8d90564a","Our child is growing up."
"4468fcbd7096e6edee600cc463d1ff89","I'm so happy to hear about the little one."
"c725ea4b95d2e615cdb5e65407c7a94b","It would be good to go home when there's time."
"482d2731441254360f3e404f3449b5a3","(The letter ends here)"
"cfa3da852d0bd26c234efac08f1f1180","It's been a while. I hope all is well with you. Our child is in good health. Please rest assured. With their vast meridians, the world will be awed."
"b97b418d389060b40332650019e9a36f","Your child's Chi has increased."
"9d096ce52712084ddf7c9cc96ccda2af","I'm content if the child is happy and well. (Continue reading)"
"ff74114c315066ba6d2f5f5cd7cf69de","It's been a while. I hope all is well with you. Our child is in good health. Please rest assured. All our neighbors say our child is talented, just like you."
"5e540b4cf0d7eace1fc61c497bff401c","A smart little one. (Continue reading)"
"63d3ec0bb572c345cfe7dd549cb17645","It's been a while. I hope all is well with you. Our child is in good health. Please rest assured. The little one is loved by all. Many of our friends have brought gifts to celebrate. Even more loveable than you are."
"7c6b3a1d89f2ccd3153e88fa378f5914","Your child's Energy has increased."
"e0d6a6dbbf3e8f0ba4b2743a37767a58","The little one is irresistibly charming. (Continue reading)"
"3ce72e6b8da42c3e9fe7cc0971d02609","It's been a while. I hope all is well with you. Our child is in good health. Please rest assured. They're lively and endearing, though there's nothing extraordinary."
"1eb25dfec9143e77da7b2267cc4fab82","Your child has grown up. As you hold them in your arms, you think about your lost love with a bittersweet smile."
"a62f4d6f9d5d74f0f6229e375f5c9922","Our child is growing up. But it pains me to think that they will never have a complete family."
"a0ac3fd33938d0ad4ea78a4cc94ffafd","Alas, poor child."
"015cb437bb9f736780f8409bfbe9987c","It's the fate of the mighty to grow in solitude."
"cdce273fcf57b96e1089c6963baefa2f","Our child is growing up."
"0dd5cd1df9fe263a210170aa1024cf30","A carrier pigeon arrives with a letter for you. You recognize the seal - it's a letter from your partner. It's probably about your child."
"cf8085059984ba31decbbdcaa1b63a84","Go ahead and read it."
"18845ff742c6063f37e3d8dccfe51a9d","It's time for our child to go to school. What do you think our child should learn?"
"d19d1497f962371c0154b9b897d749ac","The letter cuts off, leaving a vast blank space. Clearly meant for you to add your opinion before sending it back."
"56c648d01424165f77f6373fec79baa5","Suggest that your child learn Establishment."
"73eed77a5ff06bc13681c936974ee341","Child's Establishment Lv. +1."
"b8c4b17db5806d33a668611a0c1468d5","The world is fraught with unrest. Even if you seek peace, plight will catch up with you. One must have some Kungfu skills to survive in this realm. What Kungfu do you think our child should learn?"
"e436c3e7c1420aec14ea245b630001bc","There's still a vast blank space below, awaiting your input. "
"9efe6fe728d3764163c88fa1e3e6f858","Train with Weapons. They'll be useful."
"c14f20a1edf094be549275be0c411d41","Increase child's Weapon ATK."
"c6b860270d2196d1b9bd5f633f863e01","(Summon a pigeon to deliver your reply. )"
"1112189fac2019079bb2f66612c78979","Fist art. It's the most powerful."
"a268a3fa728ea32756c5da7db5d5a7bc","Increase child's Fist ATK."
"5964db7df74063975d54c1173a5954ab","Palm art. Pliancy conquers strength."
"920a5ad0fd95050a3fdbdc5e28f06253","Increase child's Palm ATK."
"794ab2fd0940912d9626e9dadd70c871","Maybe learn some Kicks?"
"0d8b57ca7e1523e8286f90b7378e7239","Increase child's Kick ATK."
"2aa46d587f0767e57b34172a7261f62a","Concealed Weapons are good. Stay wary, but seek no harm."
"4d4c7b6dd5c6ad26a582aff06920ec19","Increase child's Concealed Weapon ATK."
"8c95c8ff728f389fa601f769ebf92f6e","Suggest that your child learn Crafting."
"3f00187bafdddf7720bd2661ce89e266","Child's Crafting Lv. +1."
"dcea7d1c500eae3f5b3ac891234fc687","Suggest that your child learn Forging."
"e4655cfdc5c314251afaf6a27d5b7a47","Child's Forging Lv. +1."
"2a26f0e4bdac8910c43b2b2cf8a9121f","Suggest that your child learn Cooking."
"91b56e336441d9e8b6ee0211d82c1e92","Child's Cooking Lv. +1."
"ef437929f062a2cd70664f049f8facac","Suggest that your child learn Taming."
"75229905df366d29b82697ea6af66574","Child's Taming Lv. +1."
"789abce1721a0e1fdae5cf9bd674e77e","Suggest that your child learn Weaving."
"05b939268e7414d6df7a517da1011a1d","Child's Weaving Lv. +1."
"cc12b6aa4122c7731baed0448cb5a3c5","Suggest that your child learn Geomancy."
"48a6f2eb2bd2d711fa485297ae41a9f2","Child's Geomancy Lv. +1."
"be7f67b0a5e34aa8f677316b0c73a88e","It's time for our child to go to school."
"4f5db48ed11515cc7384273fd17c8b95","The child learns fast. But what a pity."
"7efc69619197f7682971b73fd8fb1d49","The family won't be complete."
"362baf18ea458fd0149397d23a8c2b70","Time flies. Our child has grown up. Your fellow disciples visited today with many gifts. Our child was delighted and played with them well into the night before reluctantly tucking in."
"645bcf25f3148a23b81104187dcdf65e","The little one sure has energy to spare. (Continue reading)"
"d340ac9bf79bdfd0866c0511ba0fdbab","Time flies. Our child has grown up. Your friends visited today with many gifts. Our child was delighted and played with them the whole day. I just tucked the kid in."
"5c68a60bb7cf2ca47c42db182b255649","Hehe, that's my little one. (Continue reading)"
"fda68bf0a8c5957219a3d0cce28c6098","Time flies. Our child has grown up. Today your relatives came to visit our child. They brought a lot of gifts. The kid enjoyed being with the family and just went to bed."
"6a25cbef52bb82c3f52da7e3992f78cf","Good for the little one to spend more time with family. (Continue reading)"
"eb7829ef59cb8e7311104a2a73544488","Time flies. Our child has grown up. Your friends visited today with many gifts. Our child was delighted and played with them the whole day. I just tucked the kid in."
"1da4c828e02bfd9032b2fc6ea63b13b9","Time flies. Our child has grown up. Our neighbors visited lately with a lot of gifts. I've just seen them out and tucked our child in. Then I sent word to inform you of this matter."
"f0f0c74a30487f5f85a8d8a4a36af9eb","As long as our child is healthy, I'm glad. (Continue reading)"
"7ee6237c0db171d8b795472c01706b81","Your child has grown up. Thoughts of your lost love fill your heart with sorrow."
"b8ed8dc5ae191765a7d21bdb797e02a0","It's the fate of the mighty to grow in solitude."
"838583d05b28ff5f104e88cbc9baf543","Our child will become an adult soon. I've no word of your current well-being, and I can only send letters in hope they find you well."
"f0f353c96871b93a89ce7f3b7e1698fc","Continue reading."
"5bf6ca41d3584e5bbb32d83661ea28b5","A few days ago, our child swallowed a strange object when I wasn't watching. Unable to induce vomiting, I sought a doctor, who revealed that the ingested item was a Millennium Ganoderma. After just one night, our child's meridians were filled with powerful Chi, far beyond the limits of common folk."
"82f0a5b657d92911f953a5a6143254b1","Your child's Chi has greatly increased."
"61dd5507c9ca6cc174bd4a01b59b41d6","Why, that's a blessing in disguise."
"da3d0422df1fe346765e2da781357751","Our child is well cared for in my charge, you need not worry. Now that they've grown, I'm hesitant about letting them venture into the Kungfu world. When our child comes of age, I'll let them seek you."
"b336f6bc34c252be72ef08bb15fdd6e7","Our child is about to come of age."
"15bc394ba7708373384e67ff20df0f6d","Soon, the world will welcome the rise of a little hero!"
"24cc156093f2548df51ef64eb2be41a5","A few days ago, our child stumbled upon an ice toad. I hastily disposed of it, but it was too late. The child burned with fever through the night. The doctor's efforts proved futile. But on the next day, they miraculously recovered, even stronger than before - capable of lifting tremendous weights, far surpassing ordinary limits."
"59c6ecb89bc110d9c084021ba7d205e6","Your child's Load has greatly increased."
"06399461c0c1251816a2cb46348eb901","An elderly gentleman came by lately and took a great liking to our child. He seemed a man of honor, so I let the kid play with him. On the next day, our child mastered a remarkable Kungfu skill. I wanted to thank the elderly gentleman, but he was nowhere to be found."
"bddccaebcc0835b9238f192d7dd387c6","Your child mastered an unrivaled Skill."
"dcf82e763085dd7fbcae9168abd7b171","Perhaps I've forged a bond with a great master."
"96d9a69ab84a94fcfd4b01334cc2ec08","An elderly gentleman came by lately and took a great liking to our child. He seemed a man of honor, so I let the kid play with him. On the next day, our child mastered a remarkable Inner Kungfu. I wanted to thank the elderly gentleman, but he was nowhere to be found."
"eaa10998e74b422e580f3c52ce584be8","Your child mastered an unrivaled Inner Kungfu."
"3f75f7c732f5177708bce281a17ad553","A few days ago, we happened to see a peddler selling malt sugar on the street. I bought some for our child. It was sweet and tasty. Sadly, it's not tooth-friendly, so we mustn't indulge."
"579dd301257edcdc70206bdd6b166af0","Your child's Vigor has increased."
"80c8ad91998999b2f6cae27791967fac","The kid's health is paramount. We can buy some more next time."
"7e38f9ee20857ef3c7f0112240e0e6db","A few days ago, we came across a ferocious dog on the road. I had wanted to step in, but our child was so brave - standing in front of me and yelling at the dog to send it running away, tail between its legs. It was so adorable that I couldn't resist sharing it with you."
"c03deb28391d5d82b142b5bbf2dfabb8","Haha, our little one is so brave."
"d2ad6f1e55bb790e11230c4bb07b53eb","Your child has come of age. It's time to venture into the martial world."
"bb240d09a137c63e1afbbbf7433513b3","At last, this day has come. Raising a child has been no small feat."
"23b38d28439eda45584659acfd755b37","Dad, I'm a grown-up now! I can join you on your adventures!"
"72391cf9687d88c8e63fc4519cd65cc6","Mum, I'm a grown-up now! I can join you on your adventures!"
"e627494d10209f166d303e4de8d3c3b6","At last, I've come of age. Watch as I make waves and embark on my own journey."
"80757783265b27273b927808de99ff60","Darling, I arrived just in time! You scoundrel! Prepare to meet your doom! !"
"6778d7ee3290affc6c4a798712943588","In a critical moment, my lady intervened to rescue me."
"1846c3b1da8840577567e989d21f5a90","You fiend! ! ! How dare you try to harm my family! I'll face you! !"
"85f69030d4fa5c0a5c7f3320045a9895","In a critical moment, my family intervened to rescue me."
"6fe92e37fa02dd69d867b27d5efca2ab","I'll take you out!"
"55cb53f1e62928deac03496ffe60541f","You dare imprison my brother, release him now! !"
"94407bd9cb0629844217ce31c567bbeb","I was imprisoned, and my sworn brother came to rescue me."
"45acfb9def14dfd935434995a149feec","Just you? Take this punch! !"
"6eaaaee3421111a2e76628a4ed9fce28","I was imprisoned, and {0}{1} came to rescue me."
"627feb6ac8dfa33643e969cac6575474","Just finished the construction you requested. I'm exhausted... "
"d2860648ce4a15f500e6247da554adfb","You dare imprison my darling, release him now! !"
"ab88d62158b6c2aeb53559860215ab0d","I was imprisoned, and my lady came to rescue me."
"c13d92200c647f75dc0fa8f2c8fadd76","Hey, I'm the boss here. Hand over your money, or you'll be sorry! !"
"3455e2cd5a2fef33ef21e560413f55f6","Are you talking to me? ?"
"4ebcec6405edcb6f6f80e569183e920f","Y-yes, I'm sorry! I... I made a mistake! I didn't realize it was you. Please spare me."
"2645e6b13fe7082ddd4f2f43a45abc50","He becomes more frightened."
"4ee35203cbdeabcde7da7757513c5e0c","Warn him and let him go"
"020f2d15c8decc51ac8268ba10cca790","Thank you for sparing my life. I wish to follow you from now on! !"
"68880085734d733b3600d1885dc6f7cb","He develops an admiration for you."
"fa1d58173b998e763c396ab25f7f0378","Accept as a retainer"
"c6bbed3970a64bf319136349b64fd87c","{0}{1}, a former robber, surrenders and joins me after seeing my strength."
"43b6f22cb7db049b3cfbd071b3e84b36","I'm at your service now, ready to obey your every command! !"
"ba56fbe9abde3a7df30b92b1fc399067","Master, just give me orders using <TDName>「Command」</>, and I'll follow without hesitation! !"
